word	x	y	nearest
proposal	42.6582018108	-38.8794906164	0.262
waste	-25.616848211	64.6594322008	0.795
hyacinth	3.41611729286	-35.6731346191	0.244
general	-16.9116729495	8.20059345282	0.323
piquet	24.1884701012	-16.1697150525	0.294
ostler	-17.0411796216	12.0682120427	0.350
policy	68.4591689257	-13.3572473441	0.282
repetition	19.5363647996	14.3907159014	0.303
present	-82.9585118112	-0.879924338091	0.959
wilderness	15.5287050805	-39.3871807351	0.244
plain	-45.2474114773	-94.6755706978	0.761
appearance	-76.1779796029	-42.9524085842	0.983
value	-65.3570007227	39.1865469968	0.915
fault	-45.7817166774	46.6808257604	0.894
handwriting	-10.581836313	-88.3805228176	0.389
uncertainty	49.3459289351	-8.26346150395	0.247
encouragement	-81.4423141709	0.961959817104	0.955
tenor	20.4438876333	-45.2379719911	0.281
partner	-75.4115408906	-17.2099678291	0.973
denial	39.1472702959	2.56939000689	0.236
cross	37.7885869273	-24.2092129552	0.204
enumeration	-8.17044431995	-5.64482344621	0.245
airing	60.7096503625	-17.9658554416	0.241
member	10.1935745453	-53.1102821792	0.323
propensity	-3.53317373714	-51.666399169	0.443
speaker	-19.0619048174	-50.2446743137	0.349
party	-75.5669419038	-40.5656037772	0.983
grandeur	35.910186949	-75.6142869533	0.364
balm	11.2379828664	19.9812195302	0.287
ball	-77.6376593101	-43.399509994	0.985
slave	24.8069409173	-78.7153389912	0.372
effect	-81.9435861631	-3.26447033581	0.961
proficiency	66.1131567855	-4.16291416605	0.277
distinction	8.31377417329	46.2153241502	0.535
judgment	-64.0496771369	30.7212957758	0.911
lobby	32.5369659283	9.26666906324	0.366
poultry	-38.4482009821	-91.0721611255	0.693
correspondent	-8.03210379399	-53.2089377051	0.346
reflection	53.0350790452	-17.7407866494	0.253
acknowledgement	7.33246128468	91.675271667	0.680
colour	-45.2078624922	46.9543021639	0.871
thought	-76.9479433132	26.2475520538	0.923
command	-23.1138472418	72.3518679167	0.756
position	16.2079001684	71.2161060191	0.654
drawing	-17.201992303	-89.7663189326	0.528
insipidity	0.002786948358	-48.3194685357	0.327
negligence	38.0027680025	42.5424551355	0.385
sister-in-law	-6.67432237058	-1.34911527094	0.297
dose	38.9949211103	-23.2821892725	0.271
recollection	53.3462323249	-5.50021912366	0.228
fishing	18.1230187948	3.65406199034	0.288
laurel	7.85233304027	2.00987346978	0.248
skill	78.6222473371	26.3733340728	0.354
happiness	-91.895127265	-59.9690052048	0.992
disturbance	43.10903944	63.4632728001	0.509
clergyman	29.9318464148	50.6160787054	0.612
supply	-5.9082271402	54.860923336	0.601
simple	39.5029127637	-47.2282201555	0.279
good-will	37.2852525103	-74.1863828782	0.242
warrant	-14.3752664925	-15.7822309676	0.264
indignation	-61.5721725314	31.7497625411	0.908
match	5.3181249548	69.0994850959	0.653
fate	19.5505660043	-59.1155825903	0.357
government	-3.1084204229	-77.8256682721	0.420
loss	-78.6965551793	-12.0323508948	0.970
success	-63.6728529486	50.0185933263	0.888
housekeeper	-20.9862502642	-78.3573261718	0.651
mother-in-law	-28.0706937061	79.4904508004	0.780
page	31.3470769988	36.6154247671	0.521
amendment	73.6918527231	-3.3485140688	0.274
decease	65.41319877	29.9517018256	0.412
village	-59.8074873573	43.0600103442	0.894
library	28.6000684997	-29.9211913824	0.219
hush	32.8577077826	-14.6189633134	0.283
growth	2.06151101479	-60.066925363	0.418
convey	7.84518231954	-9.32298123707	0.252
recommendation	-9.41332843541	79.9507784039	0.689
home	-81.9466689896	-55.2769885671	0.985
liking	-38.5376531386	48.6837067866	0.859
employment	-75.245107971	38.4905432226	0.917
transport	63.2324676254	-18.242620504	0.227
helplessness	-1.21469926987	-27.0949517201	0.267
discretion	-53.2687274235	52.2750883023	0.865
conference	-43.216706324	57.1931595503	0.846
noise	-49.3851015754	-94.5360655668	0.805
lieutenant	32.948909416	25.6266879433	0.411
vivacity	13.8043969025	-52.3314462623	0.286
stay	-9.45180722979	87.5447090748	0.788
refuge	-22.910543708	-18.8328832238	0.246
stage	17.6046102451	69.9989348668	0.560
sister	-96.595845376	-64.5779676547	0.995
extension	-6.76936529467	-81.2540466196	0.358
freedom	50.6243469093	-65.4653027659	0.296
certainty	-47.4151195511	59.0694109094	0.847
complaisance	38.0916358971	-50.0486188145	0.230
foretold	36.5742657477	55.0102431237	0.520
coachman	-9.5113951411	-97.877397913	0.498
dominion	47.6741354793	-8.25825073292	0.354
tongue	31.7658144185	9.1585489685	0.321
alliance	-15.4486396341	83.5882235744	0.784
strangeness	17.78075197	9.17543419637	0.233
vulgarity	27.7374892114	47.6085499725	0.449
exuberance	37.4450266849	-56.3508132238	0.205
guard	45.5475704517	68.2466157804	0.569
weather	-83.6759065981	1.97482563603	0.954
promise	-68.7397090235	40.4089047581	0.894
esteem	14.1618201933	79.8995698159	0.719
female	-12.6307895547	-37.0744093435	0.283
ridge	1.7535091261	-59.8078396028	0.369
impatience	-4.93232948643	23.3293618428	0.448
proprietor	35.4625861687	90.0095344502	0.545
preferment	44.4946724701	-50.9277521307	0.298
intention	-1.44873983774	88.2303237882	0.684
breeding	-30.8477765711	57.5682711845	0.783
north	19.6518909823	68.4434261125	0.598
complacency	62.264102755	49.0007291615	0.521
sequel	53.4400151863	-29.2762363576	0.235
delivery	68.1418038538	12.0285276252	0.363
construction	24.2200048973	38.9986032458	0.354
plague	73.877672167	39.5910417482	0.367
ear	-46.4661608362	-91.5513973642	0.770
embargo	50.8356928368	-40.7756389345	0.282
glory	-13.3977960329	-84.5421352056	0.582
deficiency	-40.8800940968	46.5698964834	0.851
wish	-82.9648724714	-53.0931108488	0.990
godson	13.2656039153	-22.3088600404	0.266
carriage	-78.3982698085	-47.8161953644	0.986
heiress	32.8490707059	-22.1918517571	0.298
piece	-34.073032596	70.655706048	0.755
display	-39.0828039549	60.5945117991	0.816
profusion	9.42547374656	-77.0088334746	0.535
eagerness	-53.9302570402	57.6517769966	0.863
pin	83.063012923	3.79750339303	0.306
whisper	-9.45593897666	-66.7329194539	0.409
irritation	23.2616007484	82.9174606334	0.598
horsewoman	14.0220685645	32.5615021985	0.326
inn	32.7569340447	69.8717405921	0.497
goodness	36.3542296536	19.3528431977	0.296
education	-21.3417474618	78.8271224471	0.787
variety	-14.8645720203	57.106293835	0.670
oak	46.3723091351	-25.4366862746	0.256
detail	7.80263379174	-1.73479674747	0.225
book	-31.9746511627	62.9335209993	0.799
amusement	-51.5814843129	49.1507354642	0.861
branch	14.3358979873	0.379133525615	0.376
better	83.0165406792	3.82964330288	0.268
conclusion	-58.2713815477	33.7986644124	0.903
variation	23.1864460483	-6.21890692494	0.293
cruelty	15.5707729644	-5.4457373399	0.297
enlargement	40.9469094608	-25.5232422372	0.236
chance	-74.2448138495	23.1169584789	0.924
stab	32.8154259024	-48.1864049458	0.294
exposure	57.1910171558	18.3547449593	0.496
landing-place	8.29599860808	-42.5833512735	0.280
rule	13.079193788	60.3588157184	0.650
sash	56.7441797871	24.2698825156	0.276
portion	-54.2976265026	72.9647052806	0.854
confinement	80.3798077874	12.1425889845	0.231
pupil	11.0600260206	-30.098984708	0.273
awake	16.2795718904	-28.4365931301	0.249
commencement	23.1949107372	-52.3641292268	0.235
barouche-box	21.965010577	-41.7921219354	0.258
