word	x	y	nearest
proposal	69.7567581773	-9.9562216389	0.263
waste	-57.1351919288	-10.674597935	0.794
hyacinth	53.9897135591	-23.7757259294	0.244
general	45.4359751469	-50.9205304243	0.326
piquet	21.5507675476	-20.9785951621	0.294
ostler	-0.765504474154	-81.6616358188	0.349
policy	76.0299481185	-36.582341471	0.282
repetition	12.988334321	-42.4204434859	0.303
present	-80.5541008497	69.7185861922	0.959
wilderness	30.4351193578	2.42258321864	0.243
plain	29.1812529579	87.7456533825	0.760
appearance	-36.9057611779	88.4545774542	0.983
value	-52.3671456116	34.2510933605	0.915
fault	-46.9152001318	11.4947223707	0.893
handwriting	40.2282436941	38.3404227983	0.387
uncertainty	30.3254871474	-39.486703338	0.238
encouragement	-79.3022106952	68.1016218133	0.955
tenor	63.2645188393	4.21477036759	0.281
partner	-65.9816014	82.9999561557	0.973
denial	0.0685151123397	1.58578255651	0.237
cross	52.2900441146	-18.5946332548	0.204
enumeration	12.7882226684	5.17025679716	0.245
airing	38.066280468	-43.9770192581	0.241
member	43.1209982486	17.8008720913	0.325
propensity	52.7775062367	38.4609816688	0.442
speaker	75.731180664	25.7532589873	0.347
party	-38.9873829673	88.68057749	0.982
grandeur	76.5748290902	16.9931169316	0.363
balm	-9.13084766203	-23.087837664	0.286
ball	-35.5321550779	88.1419681997	0.985
slave	66.0082230248	40.4324619757	0.372
effect	-73.6326061547	75.5698763601	0.961
proficiency	24.414867077	-60.8016188529	0.278
distinction	-17.3388216311	-79.3503510157	0.533
judgment	-42.4584964749	34.7118519498	0.910
lobby	18.4511444545	-49.6535115409	0.365
poultry	35.3109092943	83.0611811947	0.692
correspondent	60.8957395777	26.1706991322	0.344
reflection	69.3204884724	-40.7758023175	0.253
colour	-47.4952684201	10.6891821871	0.870
thought	-67.5574447712	43.9070073631	0.922
command	-73.6479466923	0.250040967857	0.810
position	-47.9547261994	-47.104202977	0.654
drawing	53.7602244792	57.7974583811	0.525
insipidity	50.9479909366	11.8201642472	0.329
negligence	24.4878049403	-42.1498493296	0.385
sister-in-law	33.7791400171	-74.650398063	0.297
dose	52.5496928684	-16.9172573467	0.269
recollection	30.9259378886	-34.6814140373	0.229
fishing	16.0614284871	-22.1119356311	0.288
laurel	25.7857322086	21.0098464444	0.249
skill	-19.1327986362	-8.68198472749	0.353
happiness	-13.2409245943	88.7836370675	0.992
disturbance	-37.8809962117	-57.2325761674	0.508
clergyman	-29.6641964544	-44.558149068	0.613
supply	-78.8875312095	-51.7698337072	0.601
simple	36.1347160454	11.8259437773	0.279
good-will	77.4879879408	-3.96978615778	0.242
warrant	26.218875073	36.3404965328	0.264
indignation	-43.2101873839	32.1497633059	0.908
match	-56.0763390053	-44.1526505081	0.653
fate	33.4547620752	44.0281841807	0.358
government	53.2937263937	47.307119228	0.419
loss	-66.991284808	78.3931344976	0.969
success	-59.1781272979	26.0752034987	0.888
housekeeper	40.33439805	65.5355736857	0.651
mother-in-law	-73.5108522898	-7.19335227245	0.780
page	-8.32618976597	-41.1496598737	0.518
amendment	47.1073889802	-56.9341317309	0.274
decease	-0.381867880998	-43.1344850944	0.412
village	-50.3066514473	25.6745467556	0.893
library	34.6064357688	-0.819496345512	0.219
hush	58.1470234317	-47.5526050159	0.283
growth	63.5503297385	32.6957225322	0.417
convey	28.0612231673	-3.9027981645	0.252
recommendation	-71.8135473073	-32.2267676311	0.689
home	-23.7370053562	92.3164034333	0.985
liking	-56.3054814728	0.015264205077	0.858
employment	-51.429904222	39.8001343265	0.916
transport	39.7920475267	-42.2470157697	0.227
helplessness	70.8223620868	19.5664864882	0.265
discretion	-58.9160975417	13.8774608835	0.865
conference	-55.1477809938	6.07909690085	0.846
noise	31.6212809689	88.5362527709	0.804
lieutenant	-5.29793797333	-39.0310144907	0.411
vivacity	45.5656482794	14.2465871195	0.285
stay	-79.9465213435	-26.9258689475	0.787
refuge	5.03548313093	30.446540705	0.246
stage	-46.0509925395	-47.3307336339	0.560
sister	-6.57948664181	89.4520054508	0.995
extension	49.4184715948	54.1171808451	0.358
freedom	81.7444301049	3.4687522654	0.297
certainty	-57.8170749463	11.8987743085	0.846
complaisance	38.3737896346	10.1955003338	0.230
foretold	-25.6352619866	-53.9595549296	0.518
coachman	62.7548116716	65.3248922711	0.497
dominion	31.0874542972	-40.8093406045	0.352
tongue	17.6713482819	-49.490945731	0.320
alliance	-71.5227961875	-1.7841403379	0.784
strangeness	46.0657282983	-26.8337346896	0.232
vulgarity	-27.4139238938	-43.5366146991	0.448
exuberance	37.7088311766	4.24235401146	0.205
guard	-33.7920885808	-54.3874452465	0.569
weather	-79.9503274267	66.138360823	0.954
promise	-54.5012854331	34.3225245786	0.894
esteem	-72.2621758675	-40.2549567586	0.718
female	19.8518955364	29.7589288541	0.282
ridge	63.5953456728	32.3200323765	0.369
impatience	-2.24237756212	-15.3689954325	0.448
proprietor	-59.9234589483	-72.4013034997	0.545
preferment	49.5260545554	-2.29220223455	0.298
intention	-54.375540013	-36.5220998361	0.680
breeding	-47.6884089875	-3.93327851078	0.783
north	-47.4300498965	-49.6485325411	0.597
complacency	-23.2406450457	-67.8217551499	0.522
sequel	58.4572290677	-54.7151859725	0.235
delivery	31.6411722894	-60.8880041417	0.364
construction	-2.37581781986	-68.603386441	0.354
plague	14.6935974719	-85.0294743503	0.368
ear	28.4857876341	84.8574760845	0.770
embargo	83.6154043751	-16.3975256596	0.282
glory	47.7152693856	60.0742564935	0.581
deficiency	-55.0226769548	-3.25606260573	0.851
wish	-24.6056829632	90.034012105	0.990
godson	41.372141015	-14.2533742311	0.266
carriage	-30.7622269351	89.043091003	0.986
heiress	59.1043728698	-34.7418066913	0.298
piece	-61.9283497834	-2.0251386922	0.754
display	-50.4690765326	6.78438447255	0.816
profusion	56.1825624626	50.7974547458	0.533
eagerness	-54.1284697771	17.5611233908	0.862
pin	53.7742938908	-72.0546596358	0.306
whisper	36.5134177663	49.4596134278	0.411
irritation	-53.1378240402	-37.5323645246	0.593
horsewoman	-1.20604047869	-32.3937637714	0.324
inn	-40.2006847834	-39.5616496714	0.497
goodness	20.9170928643	-64.2375461847	0.297
education	-53.7077596978	-16.3466402917	0.787
variety	-49.4864847119	-23.5598951876	0.670
oak	64.9414571805	-20.4503086101	0.255
detail	28.9644039656	21.8657325248	0.225
book	-79.7900380828	-17.1962732763	0.799
amusement	-49.3548340253	21.3506095362	0.860
branch	18.9524153522	-18.3441313081	0.375
better	53.5374226673	-71.9792852882	0.268
conclusion	-47.4586957651	33.948494915	0.902
variation	22.1938966737	-19.0286122047	0.294
cruelty	26.5449277167	-30.8700544403	0.298
enlargement	54.1034339063	-18.619041464	0.236
chance	-63.044254119	46.8599873984	0.924
stab	49.8066655217	22.3468824641	0.293
exposure	3.95842763825	-74.44928683	0.494
landing-place	33.8822611018	14.8538689602	0.280
rule	-56.8772678119	-62.8824406493	0.648
sash	-15.7620669757	-30.9149445303	0.275
portion	-74.3724781482	14.0309267502	0.854
confinement	45.4256212098	-36.2958512642	0.231
pupil	45.8958536068	-48.7286290599	0.273
awake	37.2255550597	-10.6516427018	0.249
commencement	70.1671136339	5.62196763106	0.235
barouche-box	69.9385570275	-53.5109784814	0.258
